Start_hour_left,Month_left,Year_left,apparent_temperature,humidity,dew_point,visibility,power
6,8,2018,21.87,1,17.45,3.56,0.54
6,8,2018,21.87,1,17.45,3.56,1.01
7,8,2018,25.23,1,17.71,3.06,1.61
7,8,2018,25.23,1,17.71,3.06,2.29
7,8,2018,25.23,1,17.71,3.06,3.15
7,8,2018,25.23,1,17.71,3.06,4.25
8,8,2018,24.29,1,18.94,3.3,5.22
8,8,2018,24.29,1,18.94,3.3,6.19
8,8,2018,24.29,1,18.94,3.3,7.22
8,8,2018,24.29,1,18.94,3.3,8.11
9,8,2018,26.56,1,17.33,3.85,9.05
9,8,2018,26.56,1,17.33,3.85,9.8
9,8,2018,26.56,1,17.33,3.85,10.87
9,8,2018,26.56,1,17.33,3.85,11.67
10,8,2018,32.03,0,18.09,3.54,12.42
10,8,2018,32.03,0,18.09,3.54,13.07
10,8,2018,32.03,0,18.09,3.54,13.46
10,8,2018,32.03,0,18.09,3.54,13.91
11,8,2018,33.31,0,17.72,3.78,14.23
11,8,2018,33.31,0,17.72,3.78,14.47
11,8,2018,33.31,0,17.72,3.78,14.62
11,8,2018,33.31,0,17.72,3.78,14.65
12,8,2018,36.14,0,16.43,3.91,8.58
12,8,2018,36.14,0,16.43,3.91,13.78
12,8,2018,36.14,0,16.43,3.91,13.79
12,8,2018,36.14,0,16.43,3.91,14.68
13,8,2018,35.63,0,15.56,4.49,14.28
13,8,2018,35.63,0,15.56,4.49,12.03
13,8,2018,35.63,0,15.56,4.49,11.02
13,8,2018,35.63,0,15.56,4.49,4.21
14,8,2018,35.57,0,14.5,4.75,8.83
14,8,2018,35.57,0,14.5,4.75,6.75
14,8,2018,35.57,0,14.5,4.75,8.75
14,8,2018,35.57,0,14.5,4.75,8.71
15,8,2018,38.25,0,13.8,4.15,7.27
15,8,2018,38.25,0,13.8,4.15,4.96
15,8,2018,38.25,0,13.8,4.15,4.83
15,8,2018,38.25,0,13.8,4.15,4.92
16,8,2018,36.59,0,16.27,4.51,5.01
16,8,2018,36.59,0,16.27,4.51,4.63
16,8,2018,36.59,0,16.27,4.51,4.13
16,8,2018,36.59,0,16.27,4.51,3.62
17,8,2018,35.0,0,14.81,4.51,2.45
17,8,2018,35.0,0,14.81,4.51,1.73
17,8,2018,35.0,0,14.81,4.51,1.17
17,8,2018,35.0,0,14.81,4.51,0.63
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
0,8,2018,26.52,1,19.46,3.57,0.0
0,8,2018,26.52,1,19.46,3.57,0.0
0,8,2018,26.52,1,19.46,3.57,0.0
0,8,2018,26.52,1,19.46,3.57,0.0
1,8,2018,28.78,1,20.06,3.06,0.0
1,8,2018,28.78,1,20.06,3.06,0.0
1,8,2018,28.78,1,20.06,3.06,0.0
1,8,2018,28.78,1,20.06,3.06,0.0
2,8,2018,26.58,1,19.97,3.06,0.0
2,8,2018,26.58,1,19.97,3.06,0.0
2,8,2018,26.58,1,19.97,3.06,0.0
2,8,2018,26.58,1,19.97,3.06,0.0
3,8,2018,23.84,1,18.66,3.56,0.0
3,8,2018,23.84,1,18.66,3.56,0.0
3,8,2018,23.84,1,18.66,3.56,0.0
3,8,2018,23.84,1,18.66,3.56,0.0
4,8,2018,24.13,1,17.84,3.06,0.0
4,8,2018,24.13,1,17.84,3.06,0.0
4,8,2018,24.13,1,17.84,3.06,0.0
4,8,2018,24.13,1,17.84,3.06,0.0
5,8,2018,24.13,1,17.84,3.06,0.0
5,8,2018,24.13,1,17.84,3.06,0.0
5,8,2018,24.13,1,17.84,3.06,0.0
5,8,2018,24.13,1,17.84,3.06,0.0
6,8,2018,21.87,1,17.45,3.56,0.0
6,8,2018,21.87,1,17.45,3.56,0.0
6,8,2018,21.87,1,17.45,3.56,0.37
6,8,2018,21.87,1,17.45,3.56,0.98
7,8,2018,25.23,1,17.71,3.06,1.52
7,8,2018,25.23,1,17.71,3.06,2.2
7,8,2018,25.23,1,17.71,3.06,3.02
7,8,2018,25.23,1,17.71,3.06,3.69
8,8,2018,24.29,1,18.94,3.3,3.51
8,8,2018,24.29,1,18.94,3.3,4.26
8,8,2018,24.29,1,18.94,3.3,5.84
8,8,2018,24.29,1,18.94,3.3,8.08
9,8,2018,26.56,1,17.33,3.85,8.72
9,8,2018,26.56,1,17.33,3.85,9.68
9,8,2018,26.56,1,17.33,3.85,10.18
9,8,2018,26.56,1,17.33,3.85,9.64
10,8,2018,32.03,0,18.09,3.54,10.78
10,8,2018,32.03,0,18.09,3.54,12.71
10,8,2018,32.03,0,18.09,3.54,9.77
10,8,2018,32.03,0,18.09,3.54,9.59
11,8,2018,33.31,0,17.72,3.78,14.17
11,8,2018,33.31,0,17.72,3.78,14.65
11,8,2018,33.31,0,17.72,3.78,12.94
11,8,2018,33.31,0,17.72,3.78,14.15
12,8,2018,36.14,0,16.43,3.91,13.15
12,8,2018,36.14,0,16.43,3.91,14.16
12,8,2018,36.14,0,16.43,3.91,13.26
12,8,2018,36.14,0,16.43,3.91,14.76
13,8,2018,35.63,0,15.56,4.49,13.18
13,8,2018,35.63,0,15.56,4.49,14.69
13,8,2018,35.63,0,15.56,4.49,13.97
13,8,2018,35.63,0,15.56,4.49,4.77
14,8,2018,35.57,0,14.5,4.75,12.85
14,8,2018,35.57,0,14.5,4.75,13.54
14,8,2018,35.57,0,14.5,4.75,11.01
14,8,2018,35.57,0,14.5,4.75,6.36
15,8,2018,38.25,0,13.8,4.15,6.77
15,8,2018,38.25,0,13.8,4.15,6.9
15,8,2018,38.25,0,13.8,4.15,4.75
15,8,2018,38.25,0,13.8,4.15,4.62
16,8,2018,36.59,0,16.27,4.51,5.96
16,8,2018,36.59,0,16.27,4.51,6.19
16,8,2018,36.59,0,16.27,4.51,4.98
16,8,2018,36.59,0,16.27,4.51,2.73
17,8,2018,35.0,0,14.81,4.51,2.37
17,8,2018,35.0,0,14.81,4.51,2.0
17,8,2018,35.0,0,14.81,4.51,1.67
17,8,2018,35.0,0,14.81,4.51,1.35
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
18,8,2018,35.3,0,16.14,3.96,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
19,8,2018,31.83,0,17.7,3.78,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
20,8,2018,30.46,0,17.1,4.02,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
21,8,2018,29.18,1,19.31,3.7,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
22,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
23,8,2018,27.91,1,17.09,4.02,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.02
6,9,2018,21.87,1,17.45,3.56,0.36
6,9,2018,21.87,1,17.45,3.56,0.77
7,9,2018,25.23,1,17.71,3.06,1.22
7,9,2018,25.23,1,17.71,3.06,1.82
7,9,2018,25.23,1,17.71,3.06,2.69
7,9,2018,25.23,1,17.71,3.06,1.97
8,9,2018,24.29,1,18.94,3.3,2.56
8,9,2018,24.29,1,18.94,3.3,5.75
8,9,2018,24.29,1,18.94,3.3,7.76
8,9,2018,24.29,1,18.94,3.3,8.55
9,9,2018,26.56,1,17.33,3.85,9.39
9,9,2018,26.56,1,17.33,3.85,10.13
9,9,2018,26.56,1,17.33,3.85,10.95
9,9,2018,26.56,1,17.33,3.85,11.41
10,9,2018,32.03,0,18.09,3.54,13.15
10,9,2018,32.03,0,18.09,3.54,13.35
10,9,2018,32.03,0,18.09,3.54,13.79
10,9,2018,32.03,0,18.09,3.54,14.34
11,9,2018,33.31,0,17.72,3.78,14.47
11,9,2018,33.31,0,17.72,3.78,14.32
11,9,2018,33.31,0,17.72,3.78,15.03
11,9,2018,33.31,0,17.72,3.78,15.13
12,9,2018,36.14,0,16.43,3.91,5.26
12,9,2018,36.14,0,16.43,3.91,0.0
12,9,2018,36.14,0,16.43,3.91,0.0
12,9,2018,36.14,0,16.43,3.91,0.0
13,9,2018,35.63,0,15.56,4.49,0.0
13,9,2018,35.63,0,15.56,4.49,0.0
13,9,2018,35.63,0,15.56,4.49,0.0
13,9,2018,35.63,0,15.56,4.49,3.89
14,9,2018,35.57,0,14.5,4.75,0.68
14,9,2018,35.57,0,14.5,4.75,5.71
14,9,2018,35.57,0,14.5,4.75,8.42
14,9,2018,35.57,0,14.5,4.75,13.09
15,9,2018,38.25,0,13.8,4.15,12.79
15,9,2018,38.25,0,13.8,4.15,8.38
15,9,2018,38.25,0,13.8,4.15,4.5
15,9,2018,38.25,0,13.8,4.15,4.05
16,9,2018,36.59,0,16.27,4.51,3.93
16,9,2018,36.59,0,16.27,4.51,3.8
16,9,2018,36.59,0,16.27,4.51,2.8
16,9,2018,36.59,0,16.27,4.51,2.73
17,9,2018,35.0,0,14.81,4.51,2.62
17,9,2018,35.0,0,14.81,4.51,1.92
17,9,2018,35.0,0,14.81,4.51,1.6
17,9,2018,35.0,0,14.81,4.51,1.07
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
7,9,2018,25.23,1,17.71,3.06,0.0
7,9,2018,25.23,1,17.71,3.06,0.0
7,9,2018,25.23,1,17.71,3.06,0.0
7,9,2018,25.23,1,17.71,3.06,0.11
8,9,2018,24.29,1,18.94,3.3,0.21
8,9,2018,24.29,1,18.94,3.3,0.38
8,9,2018,24.29,1,18.94,3.3,0.68
8,9,2018,24.29,1,18.94,3.3,0.99
9,9,2018,26.56,1,17.33,3.85,0.0
9,9,2018,26.56,1,17.33,3.85,0.0
9,9,2018,26.56,1,17.33,3.85,0.0
9,9,2018,26.56,1,17.33,3.85,0.0
10,9,2018,32.03,0,18.09,3.54,0.0
10,9,2018,32.03,0,18.09,3.54,1.36
10,9,2018,32.03,0,18.09,3.54,4.36
10,9,2018,32.03,0,18.09,3.54,4.89
11,9,2018,33.31,0,17.72,3.78,6.75
11,9,2018,33.31,0,17.72,3.78,8.49
11,9,2018,33.31,0,17.72,3.78,6.67
11,9,2018,33.31,0,17.72,3.78,5.67
12,9,2018,36.14,0,16.43,3.91,5.29
12,9,2018,36.14,0,16.43,3.91,5.51
12,9,2018,36.14,0,16.43,3.91,5.67
12,9,2018,36.14,0,16.43,3.91,6.34
13,9,2018,35.63,0,15.56,4.49,7.18
13,9,2018,35.63,0,15.56,4.49,7.52
13,9,2018,35.63,0,15.56,4.49,7.51
13,9,2018,35.63,0,15.56,4.49,5.13
14,9,2018,35.57,0,14.5,4.75,13.94
14,9,2018,35.57,0,14.5,4.75,11.07
14,9,2018,35.57,0,14.5,4.75,11.09
14,9,2018,35.57,0,14.5,4.75,9.22
15,9,2018,38.25,0,13.8,4.15,3.67
15,9,2018,38.25,0,13.8,4.15,8.26
15,9,2018,38.25,0,13.8,4.15,5.04
15,9,2018,38.25,0,13.8,4.15,6.09
16,9,2018,36.59,0,16.27,4.51,4.3
16,9,2018,36.59,0,16.27,4.51,5.43
16,9,2018,36.59,0,16.27,4.51,3.87
16,9,2018,36.59,0,16.27,4.51,3.74
17,9,2018,35.0,0,14.81,4.51,4.05
17,9,2018,35.0,0,14.81,4.51,3.02
17,9,2018,35.0,0,14.81,4.51,2.02
17,9,2018,35.0,0,14.81,4.51,1.22
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.13
6,9,2018,21.87,1,17.45,3.56,0.79
7,9,2018,25.23,1,17.71,3.06,1.01
7,9,2018,25.23,1,17.71,3.06,1.63
7,9,2018,25.23,1,17.71,3.06,2.82
7,9,2018,25.23,1,17.71,3.06,3.8
8,9,2018,24.29,1,18.94,3.3,3.73
8,9,2018,24.29,1,18.94,3.3,3.99
8,9,2018,24.29,1,18.94,3.3,4.9
8,9,2018,24.29,1,18.94,3.3,7.42
9,9,2018,26.56,1,17.33,3.85,3.75
9,9,2018,26.56,1,17.33,3.85,7.29
9,9,2018,26.56,1,17.33,3.85,9.89
9,9,2018,26.56,1,17.33,3.85,7.73
10,9,2018,32.03,0,18.09,3.54,6.69
10,9,2018,32.03,0,18.09,3.54,4.08
10,9,2018,32.03,0,18.09,3.54,7.37
10,9,2018,32.03,0,18.09,3.54,4.92
11,9,2018,33.31,0,17.72,3.78,9.56
11,9,2018,33.31,0,17.72,3.78,11.94
11,9,2018,33.31,0,17.72,3.78,12.87
11,9,2018,33.31,0,17.72,3.78,13.94
12,9,2018,36.14,0,16.43,3.91,16.61
12,9,2018,36.14,0,16.43,3.91,14.48
12,9,2018,36.14,0,16.43,3.91,15.77
12,9,2018,36.14,0,16.43,3.91,12.49
13,9,2018,35.63,0,15.56,4.49,15.32
13,9,2018,35.63,0,15.56,4.49,9.31
13,9,2018,35.63,0,15.56,4.49,6.41
13,9,2018,35.63,0,15.56,4.49,2.91
14,9,2018,35.57,0,14.5,4.75,6.51
14,9,2018,35.57,0,14.5,4.75,5.6
14,9,2018,35.57,0,14.5,4.75,4.71
14,9,2018,35.57,0,14.5,4.75,2.69
15,9,2018,38.25,0,13.8,4.15,4.02
15,9,2018,38.25,0,13.8,4.15,4.64
15,9,2018,38.25,0,13.8,4.15,3.86
15,9,2018,38.25,0,13.8,4.15,3.08
16,9,2018,36.59,0,16.27,4.51,2.37
16,9,2018,36.59,0,16.27,4.51,2.0
16,9,2018,36.59,0,16.27,4.51,1.95
16,9,2018,36.59,0,16.27,4.51,2.23
17,9,2018,35.0,0,14.81,4.51,3.02
17,9,2018,35.0,0,14.81,4.51,2.46
17,9,2018,35.0,0,14.81,4.51,1.63
17,9,2018,35.0,0,14.81,4.51,1.08
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
2,9,2018,26.58,1,19.97,3.06,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
3,9,2018,23.84,1,18.66,3.56,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
4,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
5,9,2018,24.13,1,17.84,3.06,0.0
6,9,2018,21.87,1,17.45,3.56,0.0
6,9,2018,21.87,1,17.45,3.56,0.02
6,9,2018,21.87,1,17.45,3.56,0.46
6,9,2018,21.87,1,17.45,3.56,0.79
7,9,2018,25.23,1,17.71,3.06,0.8
7,9,2018,25.23,1,17.71,3.06,1.31
7,9,2018,25.23,1,17.71,3.06,3.01
7,9,2018,25.23,1,17.71,3.06,0.86
8,9,2018,24.29,1,18.94,3.3,2.84
8,9,2018,24.29,1,18.94,3.3,6.6
8,9,2018,24.29,1,18.94,3.3,9.22
8,9,2018,24.29,1,18.94,3.3,9.44
9,9,2018,26.56,1,17.33,3.85,5.26
9,9,2018,26.56,1,17.33,3.85,5.55
9,9,2018,26.56,1,17.33,3.85,6.03
9,9,2018,26.56,1,17.33,3.85,3.82
10,9,2018,32.03,0,18.09,3.54,7.31
10,9,2018,32.03,0,18.09,3.54,10.8
10,9,2018,32.03,0,18.09,3.54,10.52
10,9,2018,32.03,0,18.09,3.54,12.36
11,9,2018,33.31,0,17.72,3.78,10.33
11,9,2018,33.31,0,17.72,3.78,7.1
11,9,2018,33.31,0,17.72,3.78,6.39
11,9,2018,33.31,0,17.72,3.78,6.67
12,9,2018,36.14,0,16.43,3.91,6.45
12,9,2018,36.14,0,16.43,3.91,7.35
12,9,2018,36.14,0,16.43,3.91,10.02
12,9,2018,36.14,0,16.43,3.91,15.77
13,9,2018,35.63,0,15.56,4.49,12.53
13,9,2018,35.63,0,15.56,4.49,14.3
13,9,2018,35.63,0,15.56,4.49,15.1
13,9,2018,35.63,0,15.56,4.49,6.8
14,9,2018,35.57,0,14.5,4.75,13.8
14,9,2018,35.57,0,14.5,4.75,13.02
14,9,2018,35.57,0,14.5,4.75,12.23
14,9,2018,35.57,0,14.5,4.75,11.71
15,9,2018,38.25,0,13.8,4.15,10.83
15,9,2018,38.25,0,13.8,4.15,10.14
15,9,2018,38.25,0,13.8,4.15,10.02
15,9,2018,38.25,0,13.8,4.15,7.91
16,9,2018,36.59,0,16.27,4.51,6.1
16,9,2018,36.59,0,16.27,4.51,5.05
16,9,2018,36.59,0,16.27,4.51,5.3
16,9,2018,36.59,0,16.27,4.51,5.45
17,9,2018,35.0,0,14.81,4.51,2.52
17,9,2018,35.0,0,14.81,4.51,1.36
17,9,2018,35.0,0,14.81,4.51,1.11
17,9,2018,35.0,0,14.81,4.51,0.66
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
18,9,2018,35.3,0,16.14,3.96,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
19,9,2018,31.83,0,17.7,3.78,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
20,9,2018,30.46,0,17.1,4.02,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
21,9,2018,29.18,1,19.31,3.7,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
22,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
23,9,2018,27.91,1,17.09,4.02,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
0,9,2018,26.52,1,19.46,3.57,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
1,9,2018,28.78,1,20.06,3.06,0.0
